FN1_1,FN1_2,FN1_3,FN1_4,FN1_5,FN1_6,FN1_7,FN1_8,FN1_9,FN1_10,FN1_11,FN1_11_1,FN1_11_2,FN1_11_3,FN1_11_4,FN1_13,FN1_13_1,FN1_14,FN1_15,FN1_16,FN1_17,FN1_18,FN1_19,FN1_20,FN1_21,FN1_21_1,FN1_22,FN1_22_1,FN1_22_2,FN1_23,FN1_24,FN1_24_1,FN2_1,FN2_1_1,FN2_2,FN2_2_1,FN2_3,FN2_3_1,FN2_3_2,FN2_3_3,FN2_3_4,FN2_3_5,FN2_4,FN2_5,FN2_5_1,FN2_7,FN2_8,FN2_9,FN2_10,FN2_10_1,FN3_1,FN3_2,FN3_2_1,FN3_2_2,FN3_3,FN3_4_1,FN3_4_2,FN3_6,FN3_7,FN3_8,FN3_10,FN3_10_1,FN3_11,FN3_11_1,PERF_12M
313763.0,8907.0,264334.0,49429,4188.0,0,0,0,0,0,40798,40453,0,0,0.0,322670.0,264219.0,139662.0,0,25913,76764,25913,165575.0,10000,0,10000,48208.0,0,0,48208.0,58208.0,26668.0,536546.0,487527.0,355755.0,180791.0,151454,29337,-74298,0,0,0,559,29337,-74298,13982,2534,40785.0,40785,-64502,0,0.0,0,0,100.0,559,0,482.08,42697,30908.0,98.54,317951.0,174101,22297,0
250250.0,43055.0,92307.0,157943,27955.0,0,0,0,0,0,45886,95591,0,0,0.0,293305.0,260253.0,276428.0,154208,155938,22450,1757,278185.0,19000,0,19000,-165174.0,0,0,-165174.0,-146174.0,50065.0,585366.0,555068.0,306247.0,279119.0,291964,-12845,-8672,0,0,0,2864,-12845,-8672,5373,3309,-10781.0,-10785,-8598,0,0.0,0,0,1.76,2756,0,-869.34,-13887,-13602.0,94.85,278205.0,-26178,37985,0
154903.0,170940.0,141965.0,12938,20724.0,0,0,0,0,0,79244,87157,0,60004,86322.0,325843.0,388622.0,242455.0,25315,25654,181932,-659,241796.0,100000,0,100000,18400.0,0,0,18400.0,118400.0,121692.0,343435.0,226097.0,231266.0,112169.0,81363,30806,21932,0,0,0,193,30806,21932,74,3279,27601.0,24682,-2885,0,0.0,0,0,0.76,193,0,18.4,24498,27105.0,53.9,175627.0,-87552,-23697,0
100131.0,77594.0,98134.0,1997,77594.0,0,0,0,0,0,25326,194213,0,0,0.0,177725.0,235309.0,109605.0,97615,112564,0,15361,124966.0,55000,0,55000,-105474.0,0,0,-105474.0,-50474.0,-58797.0,66499.0,23578.0,46783.0,19716.0,100188,-80472,-75180,0,0,0,2150,-80472,-75180,12250,6014,-74236.0,-75589,-49374,0,0.0,0,0,2.03,2020,0,-191.77,-77685,-84297.0,100.0,177725.0,-9474,78992,0
124613.0,87844.0,119103.0,5510,14564.0,0,0,0,0,0,21000,44598,0,68151,0.0,212457.0,207951.0,69978.0,0,136432,16145,136432,206410.0,10000,0,10000,-9460.0,0,0,-9460.0,540.0,-756.0,495163.0,356359.0,271749.0,223414.0,147362,76052,152105,0,0,0,1875,76052,152105,70,1776,74346.0,79310,170060,0,0.0,0,0,100.0,1874,0,-94.6,79066,82592.0,65.51,139177.0,54635,101831,0
167584.0,17359.0,167584.0,0,9422.0,0,0,0,0,0,3719,322,0,0,0.0,184943.0,131231.0,3781.0,0,36429,0,36429,40210.0,99000,0,99000,-11904.0,0,0,-11904.0,87096.0,35004.0,13784.0,21471.0,0.0,13784.0,85733,-71949,-18908,0,0,0,972,-71949,-18908,63229,1066,-9786.0,-9883,10548,0,0.0,0,0,100.0,972,0,-12.02,-11308,-75052.0,95.71,177006.0,163803,-23099,0
45178.0,3000.0,42643.0,2535,0.0,0,0,0,0,0,0,397412,0,0,0.0,48178.0,44885.0,7654.0,2963,50324,0,47324,54978.0,1000,0,1000,-17782.0,0,0,-17782.0,-16782.0,-29664.0,26800.0,2712.0,15692.0,11108.0,35966,-24858,-105997,0,0,0,844,-24858,-105997,1001,1058,-24915.0,-24917,-113054,0,0.0,0,0,22.17,844,0,-1778.2,-25740,-25295.0,93.77,45178.0,37524,9851,0
249587.0,8595.0,249587.0,0,95.0,0,0,0,0,0,220329,88218,0,0,0.0,258182.0,243121.0,276467.0,224283,217899,3951,-10453,266014.0,51000,0,51000,67579.0,0,0,67579.0,118579.0,61053.0,350926.0,174595.0,104617.0,246309.0,242847,3462,-12540,0,0,0,3870,3462,-12540,1109,3730,841.0,798,-24495,0,0.0,0,0,1.71,3902,0,132.51,-2722,3624.0,96.71,249682.0,-26880,47285,0
124394.0,7573.0,77046.0,47348,7573.0,0,0,0,0,0,0,397412,0,0,0.0,131967.0,37713.0,4469.0,0,29752,0,29752,34221.0,90000,0,90000,-2787.0,0,0,-2787.0,87213.0,-44018.0,66995.0,96900.0,42386.0,24609.0,19955,4654,-17635,0,0,0,351,4654,-17635,11447,1129,14972.0,14971,-8286,0,0.0,0,0,100.0,351,0,-3.1,16778,2176.0,100.0,131967.0,119925,19349,0
302366.0,157175.0,157773.0,144593,71897.0,0,0,0,0,0,60914,63468,0,26240,0.0,459541.0,336609.0,190646.0,149730,143083,28688,-5857,184789.0,61000,0,61000,25698.0,-1071,0,25698.0,85627.0,91733.0,273830.0,126653.0,176221.0,97609.0,89627,7982,34328,0,0,0,0,7982,34328,2719,284,10417.0,10252,13474,0,0.0,0,0,0.0,0,0,40.37,11749,8212.0,81.44,374263.0,111720,91380,0
99720.0,101433.0,97595.0,2125,50941.0,0,0,0,0,0,69912,113220,0,0,840.0,201153.0,144166.0,51121.0,25910,26754,15112,-246,50875.0,70000,0,70000,124048.0,0,0,124048.0,194048.0,110137.0,301882.0,231820.0,140858.0,161024.0,66532,94492,65117,0,0,0,0,94492,65117,4544,302,98734.0,96402,124749,0,0.0,0,0,0.0,0,0,177.21,96415,93250.0,74.9,150661.0,48599,-12851,0
194369.0,28735.0,78279.0,116090,22735.0,0,0,0,0,0,37813,11235,0,0,0.0,223104.0,217378.0,150256.0,97893,289191,0,192238,342494.0,0,0,0,42232.0,0,0,42232.0,42232.0,-60652.0,487615.0,608062.0,427174.0,60441.0,170086,-109645,-20178,0,0,0,5665,-109645,-20178,24725,13897,-98817.0,-98816,49837,0,0.0,0,0,5.47,5667,0,0.0,-104263,-107005.0,97.31,217104.0,44113,218229,0
180001.0,9345.0,100944.0,79057,3346.0,0,0,0,0,0,74364,10973,0,0,0.0,189346.0,176960.0,45441.0,29559,28638,12808,-287,45154.0,30000,0,30000,76026.0,0,0,76026.0,106026.0,64001.0,433172.0,438053.0,429209.0,3963.0,48966,-45003,20578,0,0,0,338,-45003,20578,2002,391,-43392.0,-43390,19765,0,0.0,0,0,1.13,338,0,253.42,-43781,-44890.0,96.83,183347.0,134560,16463,0
159477.0,48689.0,156076.0,3401,8689.0,0,0,0,0,0,110497,84240,0,0,0.0,208166.0,224336.0,168809.0,6418,79860,74,73348,242157.0,31000,0,31000,-68346.0,0,0,-68346.0,-37346.0,-157.0,352753.0,286052.0,210230.0,142523.0,151033,-8510,-135654,0,0,0,2211,-8510,-135654,73569,1934,63125.0,63007,-26924,0,0.0,0,0,26.37,2298,0,-220.47,61028,-6989.0,80.78,168166.0,-9332,75994,0
10386.0,7923.0,9324.0,1062,5308.0,0,0,0,0,0,6960,1713,0,0,0.0,18309.0,16364.0,35783.0,4793,4629,4339,8,35791.0,10000,0,10000,10203.0,0,0,10203.0,20203.0,45204.0,306518.0,162752.0,22291.0,284227.0,284457,-230,54571,0,0,0,0,-230,54571,772,280,262.0,-5691,-10255,0,0.0,0,0,0.0,0,0,102.03,-5675,-5674.0,85.72,15694.0,-25397,-3810,0
5566.0,3702.0,4540.0,1026,3702.0,0,0,0,0,0,1600,21844,0,0,0.0,9268.0,5571.0,53165.0,51181,59064,0,10103,63268.0,9000,0,9000,-36946.0,0,0,-36946.0,-27946.0,-35093.0,974.0,4448.0,0.0,974.0,69731,-68757,149580,0,0,0,589,-68757,149580,19853,583,-49487.0,-55930,9170,0,0.0,0,0,1.14,589,0,-410.51,-56465,-72773.0,100.0,9268.0,-47599,46826,0
286589.0,6678.0,242132.0,44457,0.0,0,0,0,0,0,165066,128061,0,0,0.0,293267.0,305237.0,160036.0,134098,100000,19140,-23102,136934.0,95000,0,95000,8617.0,0,0,8617.0,103617.0,17151.0,43885.0,90244.0,47770.0,-3885.0,33754,-37639,-33162,0,0,0,2032,-37639,-33162,472,2011,-39178.0,-39179,-1367,0,0.0,0,0,1.49,2032,0,9.07,-41382,-38154.0,97.72,286589.0,126553,99503,0
221960.0,51852.0,44445.0,177515,1187.0,0,0,0,0,0,35069,27548,0,0,0.0,273812.0,230619.0,139054.0,63587,67397,26523,8543,147597.0,51000,0,51000,-72614.0,0,0,-72614.0,-21614.0,67435.0,363796.0,568080.0,269015.0,94781.0,143076,-48295,-92287,0,0,0,0,-48295,-92287,704,21,-47612.0,-47615,-56595,0,0.0,0,0,0.0,0,0,-142.38,-47571,-48255.0,81.5,223147.0,82906,60923,0
1214.0,206159.0,1214.0,0,0.0,0,0,0,0,0,0,397412,0,0,0.0,207373.0,130882.0,15660.0,0,29856,440,29856,45516.0,51000,0,51000,-66051.0,0,0,-66051.0,-15051.0,-49248.0,5554.0,43000.0,0.0,5554.0,38533,-32979,79331,0,0,0,150,-32979,79331,9354,129,-23754.0,-50241,-19512,0,0.0,0,0,100.0,150,0,-129.51,-50385,-60009.0,0.59,1214.0,-14446,24063,0
170797.0,45337.0,170797.0,0,20737.0,0,0,0,0,0,124993,115414,0,0,0.0,216134.0,158857.0,108133.0,15213,49720,886,34536,142669.0,30000,0,30000,66211.0,0,0,66211.0,96211.0,44540.0,312284.0,481084.0,10214.0,302070.0,187070,115000,83408,0,0,0,308,115000,83408,4299,2567,116732.0,115528,88775,0,0.0,0,0,1.98,308,0,220.7,115613,113837.0,88.62,191534.0,62664,5609,0
448223.0,84839.0,368110.0,80113,33827.0,0,0,0,0,0,64874,46163,0,0,0.0,533062.0,482033.0,38030.0,0,0,35410,0,38030.0,103000,0,103000,327034.0,0,0,327034.0,430034.0,414412.0,568585.0,517811.0,396520.0,172065.0,107236,64829,130528,0,0,0,0,64829,130528,5973,250,70552.0,56059,87368,0,0.0,0,0,-77777800000000.0,0,0,317.51,56290,52906.0,90.43,482050.0,410193,-301499,0
355717.0,96355.0,328883.0,26834,95789.0,0,0,0,0,0,211306,113551,0,566,0.0,452072.0,313584.0,73652.0,0,0,48923,0,73652.0,10000,0,10000,241295.0,0,0,241295.0,251295.0,98289.0,635318.0,665124.0,425623.0,209695.0,164370,45325,39129,0,0,0,0,45325,39129,3806,0,49131.0,41918,31367,0,0.0,0,0,-77777800000000.0,0,0,2412.95,45480,40048.0,99.87,451506.0,282065,-24381,0
382977.0,55948.0,374144.0,8833,15899.0,0,0,0,0,0,52930,81903,0,0,0.0,438925.0,350539.0,142414.0,0,0,399,0,142414.0,28000,0,28000,475027.0,0,0,475027.0,503027.0,645329.0,572018.0,167530.0,354190.0,217828.0,150493,67335,60315,0,0,0,0,67335,60315,8834,96,76073.0,76074,-206184,0,0.0,0,0,-77777800000000.0,0,0,1696.53,76087,65567.0,90.88,398876.0,240563,-280499,0
382367.0,36739.0,376254.0,6113,26455.0,0,0,0,4739,0,20182,430696,0,0,0.0,419106.0,446729.0,28617.0,0,0,0,0,28617.0,50000,0,50000,293145.0,0,0,293145.0,343145.0,162206.0,661419.0,664010.0,294956.0,366463.0,394762,-28299,38872,0,0,0,0,-28299,38872,1967,0,-26332.0,-30464,-35275,0,0.0,0,0,-77777800000000.0,0,0,586.29,-29902,-26388.0,97.55,408822.0,353750,-53580,0
296847.0,5233.0,292494.0,4353,8.0,0,0,0,0,0,258965,197736,0,0,0.0,302080.0,281438.0,105282.0,0,0,100137,0,105282.0,51000,0,51000,119664.0,0,0,119664.0,170664.0,168109.0,772940.0,706581.0,638325.0,134615.0,89334,45281,4199,0,0,0,0,45281,4199,56,0,45337.0,43977,35727,0,0.0,0,0,-77777800000000.0,0,0,234.64,43982,43933.0,98.27,296855.0,191565,-11003,0
288712.0,5955.0,288712.0,0,832.0,0,0,0,0,0,17818,542,0,0,0.0,294667.0,282323.0,28837.0,0,0,0,0,28837.0,9000,0,9000,283470.0,0,0,283470.0,292470.0,248493.0,571017.0,1001136.0,143012.0,428005.0,382251,45754,161885,0,0,0,0,45754,161885,7450,245,52959.0,42919,73515,0,0.0,0,0,-77777800000000.0,0,0,3149.67,54983,55909.0,98.26,289544.0,259875,-49603,0
176628.0,92267.0,93971.0,82657,0.0,0,0,0,0,0,28108,67912,0,0,20428.0,268895.0,230546.0,270324.0,0,20000,253275,20000,290324.0,47000,0,47000,216632.0,0,0,216632.0,263632.0,241683.0,712457.0,894474.0,561131.0,151326.0,69914,81412,108270,0,0,0,0,81412,108270,4180,2354,83238.0,81951,65786,0,0.0,0,0,-77777800000000.0,0,0,460.92,81956,87690.0,65.69,176628.0,-93696,13221,0
310398.0,473825.0,292439.0,17959,194699.0,0,0,0,0,0,28568,17546,0,169,150000.0,784223.0,373627.0,55105.0,0,0,24848,0,55105.0,100000,0,100000,476397.0,0,0,476397.0,576397.0,390278.0,251466.0,107967.0,65409.0,186057.0,157143,28914,81931,0,0,0,0,28914,81931,5001,569,33346.0,33260,65390,0,0.0,0,0,-77777800000000.0,0,0,476.4,35697,27996.0,64.41,505097.0,255293,-260479,0
416399.0,181249.0,406338.0,10061,171506.0,0,0,0,0,0,57971,130516,0,1,0.0,597648.0,627402.0,32718.0,0,0,15476,0,32718.0,201000,0,201000,257964.0,0,0,257964.0,458964.0,500775.0,296857.0,284690.0,189760.0,107097.0,70891,36206,46127,0,0,0,0,36206,46127,12530,0,48736.0,45184,163475,0,0.0,0,0,-77777800000000.0,0,0,128.34,55611,33015.0,98.37,587905.0,383681,-83249,0
362949.0,184793.0,223939.0,139010,133085.0,0,0,0,0,0,48393,20414,0,0,5688.0,547742.0,385496.0,124098.0,0,0,117612,0,124098.0,48000,0,48000,279746.0,0,0,279746.0,327746.0,325704.0,542050.0,297590.0,300022.0,242028.0,214836,27192,65343,0,0,0,0,27192,65343,10275,0,37467.0,35685,46606,0,0.0,0,0,-77777800000000.0,0,0,582.8,40556,37039.0,90.56,496034.0,238851,-25814,0
486190.0,43068.0,486190.0,0,20226.0,0,0,0,0,0,0,397412,0,13144,0.0,529258.0,464323.0,20260.0,0,0,0,0,20260.0,24000,0,24000,72114.0,0,0,72114.0,96114.0,59876.0,624476.0,501608.0,304039.0,320437.0,248689,71748,102590,0,0,0,0,71748,102590,4961,7964,68745.0,65943,209702,0,0.0,0,0,-77777800000000.0,0,0,300.48,68775,71999.0,95.68,506416.0,465930,-30064,0
350662.0,124238.0,350662.0,0,42919.0,0,0,0,0,0,0,397412,0,0,0.0,474900.0,317766.0,98059.0,0,0,1180,86177,184236.0,200000,0,200000,197728.0,0,0,197728.0,397728.0,312406.0,547994.0,548967.0,0.0,547994.0,508295,39699,51451,0,0,0,0,39699,51451,0,200,39499.0,39493,76749,0,0.0,0,0,-77777800000000.0,0,0,98.86,39493,39424.0,82.88,393581.0,252603,-353856,0
422432.0,22437.0,385259.0,37173,2103.0,0,0,0,0,0,44538,153132,0,0,0.0,444869.0,145873.0,63335.0,0,0,41425,0,63335.0,50000,0,50000,349174.0,0,0,349174.0,399174.0,277236.0,503118.0,931031.0,361942.0,141176.0,193695,-52519,-6936,0,0,0,0,-52519,-6936,742,1177,-52954.0,-52956,-7093,0,0.0,0,0,-77777800000000.0,0,0,698.35,-52665,-51067.0,95.43,424535.0,359097,-317279,0
260704.0,71152.0,260704.0,0,25637.0,0,0,0,0,0,204723,207931,0,0,0.0,331856.0,296572.0,137372.0,0,0,0,0,137372.0,98000,0,98000,124440.0,0,0,124440.0,222440.0,208691.0,686901.0,691723.0,110646.0,576255.0,504621,71634,76244,0,0,0,0,71634,76244,2176,823,72987.0,65805,62859,0,0.0,0,0,-77777800000000.0,0,0,126.98,65871,66479.0,86.28,286341.0,123332,-84783,0
67030.0,63541.0,57130.0,9900,63041.0,0,0,0,0,0,51896,96650,0,0,0.0,130571.0,82434.0,14277.0,0,0,6107,0,14277.0,19000,0,19000,31489.0,0,0,31489.0,50489.0,176674.0,845510.0,1054817.0,825690.0,19820.0,7476,12344,43061,0,0,0,0,12344,43061,1056,0,13400.0,10935,14369,0,0.0,0,0,-77777800000000.0,0,0,165.73,10956,11163.0,99.62,130071.0,52753,-2376,0
354141.0,110052.0,314664.0,39477,110052.0,0,0,0,0,0,151269,135381,0,0,0.0,464193.0,579986.0,74290.0,0,0,58993,0,74290.0,50000,0,50000,228933.0,0,0,228933.0,278933.0,268465.0,711245.0,602724.0,461412.0,249833.0,244949,4884,19192,0,0,0,0,4884,19192,3,40938,-36051.0,-36511,-31077,0,0.0,0,0,-77777800000000.0,0,0,457.87,-36508,5254.0,100.0,464193.0,279851,-183010,0
406837.0,48839.0,398759.0,8078,2813.0,0,0,0,0,0,30500,3870,0,0,0.0,455676.0,476776.0,58898.0,0,0,7594,0,58898.0,156000,0,156000,119280.0,0,0,119280.0,275280.0,77351.0,578678.0,831252.0,28875.0,549803.0,393490,156313,269029,0,0,0,0,156313,269029,50293,0,206606.0,172261,114761,0,0.0,0,0,-77777800000000.0,0,0,76.46,172271,123507.0,89.9,409650.0,347939,-178164,0
362429.0,10139.0,242144.0,120285,0.0,0,0,0,0,0,10075,23688,0,0,0.0,372568.0,339637.0,189495.0,0,0,156572,0,189495.0,48000,0,48000,223262.0,0,0,223262.0,271262.0,266061.0,829393.0,802468.0,532255.0,297138.0,220696,76442,81548,0,0,0,0,76442,81548,15233,0,91675.0,87976,-18328,0,0.0,0,0,-77777800000000.0,0,0,465.13,88034,69007.0,97.28,362429.0,172934,-254923,0
316705.0,35457.0,305566.0,11139,1856.0,0,0,0,0,0,102929,183369,0,0,0.0,352162.0,166455.0,41365.0,0,0,4057,0,41365.0,10000,0,10000,219045.0,0,0,219045.0,229045.0,139425.0,556480.0,706344.0,356735.0,199745.0,185359,14386,109391,0,0,0,0,14386,109391,571,18,14939.0,14938,76351,0,0.0,0,0,-77777800000000.0,0,0,2190.45,15103,15103.0,90.46,318561.0,275340,-172607,0
290987.0,15132.0,110887.0,180100,1344.0,0,0,0,0,0,58673,76931,0,0,0.0,306119.0,196655.0,195653.0,0,0,75797,0,195653.0,5000,0,5000,111010.0,0,0,111010.0,116010.0,27877.0,851733.0,862993.0,607383.0,244350.0,151883,92467,129596,0,0,0,0,92467,129596,3263,300,95430.0,85708,-89681,0,0.0,0,0,-77777800000000.0,0,0,2220.2,86741,84415.0,95.5,292331.0,95334,-5992,0
265797.0,34270.0,265797.0,0,24270.0,0,0,0,0,0,0,397412,0,0,0.0,300067.0,159176.0,64899.0,0,0,0,0,64899.0,0,0,0,231842.0,0,0,231842.0,231842.0,90129.0,881530.0,1000706.0,828617.0,52913.0,30002,22911,-16999,0,0,0,0,22911,-16999,1018,0,23929.0,23249,44746,0,0.0,0,0,-77777800000000.0,0,0,0.0,23310,45414.0,96.67,290067.0,200898,-176473,0
228481.0,37749.0,213441.0,15040,1445.0,0,0,0,0,0,64144,1680,0,23651,0.0,266230.0,101388.0,11316.0,0,0,5762,0,11316.0,98000,43540,141540,174357.0,0,0,217897.0,315897.0,311532.0,735106.0,802923.0,533647.0,201459.0,144441,57018,167373,0,0,0,0,57018,167373,101405,514,157909.0,141049,512559,0,0.0,0,0,-77777800000000.0,0,0,222.34,141245,36077.0,86.36,229926.0,217165,-168543,0
198576.0,38484.0,198576.0,0,14484.0,0,0,0,0,0,34778,24077,0,0,0.0,237060.0,165955.0,5994.0,0,0,0,0,5994.0,50000,0,50000,61850.0,0,0,61850.0,111850.0,163802.0,691394.0,1066434.0,293194.0,398200.0,418268,-20068,-17433,0,0,0,0,-20068,-17433,2414,0,-17654.0,-17655,-16022,0,0.0,0,0,-77777800000000.0,0,0,123.7,-17644,-19491.0,89.88,213060.0,192582,-117093,0
149905.0,109011.0,81599.0,68306,1.0,0,0,0,0,0,31937,36886,0,7279,0.0,258916.0,294164.0,57088.0,0,210916,54234,210916,268004.0,10000,0,10000,-10602.0,0,0,-10602.0,-602.0,67975.0,38483.0,13983.0,17533.0,20950.0,26110,-5160,5463,0,0,0,659,-5160,5463,9791,650,3981.0,3480,3606,0,0.0,0,0,100.0,659,0,-106.02,11883,-3737.0,57.9,149906.0,92817,151019,0
118774.0,80192.0,39221.0,79553,64355.0,0,0,0,0,0,4710,23588,0,10898,0.0,198966.0,204413.0,46570.0,1624,241802,6220,238067,284637.0,52000,0,52000,-113772.0,0,0,-113772.0,-61772.0,-106076.0,100507.0,97378.0,50159.0,50348.0,69622,-19274,13836,0,0,0,7354,-19274,13836,6838,8736,-21172.0,-23201,32669,0,0.0,0,0,82.13,7462,0,-218.79,-30387,-21000.0,92.04,183129.0,72204,237403,0
27733.0,26344.0,27733.0,0,22366.0,0,0,0,0,0,1122,9403,0,0,0.0,54077.0,49804.0,80739.0,17018,16257,1957,-1041,79698.0,10000,0,10000,20747.0,0,0,20747.0,30747.0,228541.0,235151.0,467472.0,2213.0,232938.0,214828,18110,38442,0,0,0,115,18110,38442,8272,127,26255.0,23498,244218,0,0.0,0,0,0.67,115,0,207.47,23530,15133.0,92.64,50099.0,-53006,5364,0
100984.0,7245.0,38817.0,62167,0.0,0,0,0,0,0,454,11835,0,0,0.0,108229.0,86460.0,251543.0,164046,166802,0,4802,256345.0,14000,0,14000,19958.0,0,0,19958.0,33958.0,143022.0,106283.0,12637.0,37589.0,68694.0,108090,-39396,75344,0,0,0,1979,-39396,75344,13632,1981,-27745.0,-27779,22072,0,0.0,0,0,1.18,1955,0,142.56,-29579,-40197.0,93.31,100984.0,-150559,134290,0
295410.0,14039.0,295410.0,0,2881.0,0,0,0,0,0,19164,27975,0,817,0.0,309449.0,235227.0,50279.0,0,10865,34901,10865,61144.0,26000,0,26000,64194.0,0,0,64194.0,90194.0,80460.0,420683.0,369733.0,253260.0,167423.0,150538,16885,21815,0,0,0,3322,16885,21815,6290,3348,19827.0,18587,-9059,0,0.0,0,0,100.0,3269,0,246.9,15172,17202.0,96.39,298291.0,245131,-230287,0
157543.0,17319.0,88625.0,68918,17319.0,0,0,0,0,0,50409,171118,0,0,0.0,174862.0,174698.0,186666.0,91171,94344,40358,6560,193226.0,50000,0,50000,16037.0,0,0,16037.0,66037.0,122029.0,591508.0,805281.0,471071.0,120437.0,100637,19800,26667,0,0,0,3081,19800,26667,1329,3180,17949.0,17913,33326,0,0.0,0,0,3.28,3092,0,32.07,14434,19186.0,100.0,174862.0,-29123,-7413,0
181981.0,43516.0,9938.0,172043,38516.0,0,0,0,0,0,7501,6415,0,0,0.0,225497.0,232285.0,68546.0,45252,142874,12522,95148,163694.0,100000,0,100000,-143064.0,0,0,-143064.0,-43064.0,-4767.0,24219.0,150004.0,4614.0,19605.0,82755,-63150,60732,0,0,0,4443,-63150,60732,5507,4046,-61689.0,-61686,49561,0,0.0,0,0,9.0,4475,0,-143.06,-65879,-63511.0,97.78,220497.0,113435,129994,0
75446.0,11059.0,19797.0,55649,7204.0,0,0,0,0,0,14916,16057,0,386,0.0,86505.0,54607.0,13744.0,0,89055,0,89055,102799.0,10000,0,10000,5189.0,0,0,5189.0,15189.0,133725.0,414897.0,286477.0,323142.0,91755.0,51984,39771,101737,0,0,0,1513,39771,101737,26179,1674,64276.0,64131,47934,0,0.0,0,0,100.0,1520,0,51.89,62494,39488.0,95.54,82650.0,61702,70041,0
227151.0,33842.0,163001.0,64150,14387.0,0,0,0,0,0,88314,117854,0,0,0.0,260993.0,178229.0,228092.0,118002,116918,104047,1687,229779.0,5000,0,5000,56664.0,0,0,56664.0,61664.0,-62092.0,433193.0,547195.0,191015.0,242178.0,207614,34564,52338,0,0,0,1018,34564,52338,389,1157,33796.0,27913,115759,0,0.0,0,0,0.84,999,0,1133.28,26919,32367.0,92.55,241538.0,-941,79503,0
47821.0,82878.0,47821.0,0,72972.0,0,0,0,0,0,0,397412,0,0,0.0,130699.0,162752.0,94890.0,70000,128545,0,56007,150897.0,10000,0,10000,-101564.0,0,0,-101564.0,-91564.0,-39356.0,11007.0,9705.0,0.0,11007.0,124168,-113161,7091,0,0,0,3418,-113161,7091,35856,3553,-80858.0,-80853,33645,0,0.0,0,0,4.67,3429,0,-1015.64,-84564,-111175.0,92.42,120793.0,-47069,132272,0
163109.0,59798.0,123049.0,40060,21970.0,0,0,0,0,0,6952,12104,0,0,0.0,222907.0,117809.0,148129.0,100000,172810,28301,76947,225076.0,51000,0,51000,13770.0,0,0,13770.0,64770.0,47888.0,824548.0,482011.0,558436.0,266112.0,321971,-55859,58973,0,0,0,3303,-55859,58973,32014,3591,-27436.0,-28801,-25281,0,0.0,0,0,3.05,3145,0,27.0,-31968,-56890.0,83.03,185079.0,14980,103226,0
42892.0,171955.0,10934.0,31958,171955.0,0,0,0,0,0,800,3239,0,0,0.0,214847.0,65564.0,188204.0,0,8164,0,8164,196368.0,30000,0,30000,-5805.0,-655,0,-5805.0,23540.0,49041.0,168185.0,315701.0,119041.0,49144.0,48354,790,-27310,0,0,0,2382,790,-27310,909,2394,-695.0,-695,-26835,0,0.0,0,0,100.0,2390,0,-21.53,-2993,418.0,100.0,214847.0,-145312,15144,0
120970.0,5371.0,29312.0,91658,2371.0,0,0,0,0,0,9358,276791,0,0,0.0,126341.0,104659.0,189741.0,121532,173944,66900,45738,235479.0,4000,0,4000,5355.0,0,0,5355.0,9355.0,10554.0,592062.0,429588.0,459738.0,132324.0,132250,74,89366,0,0,0,300,74,89366,1544,316,1302.0,1301,83308,0,0.0,0,0,0.25,300,0,133.88,1035,-426.0,97.63,123341.0,-68771,98520,0
71999.0,82180.0,49932.0,22067,46206.0,0,0,0,0,0,0,397412,0,30974,0.0,154179.0,90846.0,397.0,0,69502,0,69502,69899.0,96000,0,96000,7965.0,0,0,7965.0,103965.0,106816.0,132237.0,74087.0,80039.0,52198.0,64990,-12792,37795,0,0,0,2628,-12792,37795,53256,2756,37708.0,37282,106476,0,0.0,0,0,100.0,2479,0,8.3,34866,-13234.0,76.67,118205.0,71602,71747,0
93924.0,701.0,93924.0,0,1.0,0,0,0,0,0,0,397412,0,0,0.0,94625.0,83314.0,150045.0,120441,117016,3488,6632,156677.0,22000,0,22000,-44283.0,0,0,-44283.0,-22283.0,58547.0,115153.0,240156.0,0.0,115153.0,130641,-15488,-48164,0,0,0,2590,-15488,-48164,1976,2540,-16052.0,-16063,200062,0,0.0,0,0,1.99,2444,0,-201.29,-16657,-14305.0,99.26,93925.0,-56121,23293,0
149097.0,2718.0,133185.0,15912,2618.0,0,0,0,0,0,6594,12202,0,0,0.0,151815.0,154992.0,73720.0,58765,102676,7155,45201,118921.0,50000,0,50000,41057.0,0,0,41057.0,91057.0,32899.0,152713.0,364207.0,210709.0,-57996.0,0,-57996,22148,0,0,0,1533,-57996,22148,13954,1827,-45869.0,-46668,-177871,0,0.0,0,0,2.54,1533,0,82.11,-48314,-54560.0,99.93,151715.0,75377,-14999,0
123108.0,13451.0,108355.0,14753,10324.0,0,0,0,0,0,12487,62651,0,0,0.0,136559.0,279153.0,129082.0,0,0,22059,0,129082.0,100000,0,100000,18544.0,0,0,18544.0,118544.0,105748.0,241408.0,241172.0,180811.0,60597.0,110641,-50044,-31614,0,0,0,187,-50044,-31614,18302,2987,-34729.0,-34735,-24402,0,0.0,0,0,100.0,187,0,18.54,-34875,-49225.0,97.71,133432.0,-5974,-165664,0
